person_a,person_b,date,time
815,1004,12/05/2004,07:01:50
768,501,12/05/2004,07:01:59
131,297,12/05/2004,07:02:06
596,73,12/05/2004,07:02:41
297,950,12/05/2004,07:02:44
810,349,12/05/2004,07:03:39
596,1004,12/05/2004,07:04:05
407,765,12/05/2004,07:04:14
297,131,12/05/2004,07:04:28
132,318,12/05/2004,07:05:40
830,621,12/05/2004,07:05:52
1004,596,12/05/2004,07:05:52
758,834,12/05/2004,07:06:37
314,131,12/05/2004,07:07:15
407,372,12/05/2004,07:07:23
128,934,12/05/2004,07:07:41
68,783,12/05/2004,07:07:53
131,297,12/05/2004,07:08:00
777,992,12/05/2004,07:09:03
830,389,12/05/2004,07:09:14
596,989,12/05/2004,07:09:15
834,323,12/05/2004,07:09:29
297,131,12/05/2004,07:09:40
834,758,12/05/2004,07:10:12
314,966,12/05/2004,07:10:36
557,323,12/05/2004,07:10:57
949,969,12/05/2004,07:11:34
314,131,12/05/2004,07:12:56
131,297,12/05/2004,07:12:58
596,1004,12/05/2004,07:13:28
993,815,12/05/2004,07:14:01
204,498,12/05/2004,07:14:03
323,557,12/05/2004,07:14:22
314,400,12/05/2004,07:14:27
1004,596,12/05/2004,07:14:49
204,949,12/05/2004,07:14:50
67,63,12/05/2004,07:14:57
783,933,12/05/2004,07:15:26
479,713,12/05/2004,07:16:08
642,323,12/05/2004,07:16:26
783,68,12/05/2004,07:17:08
323,834,12/05/2004,07:17:18
479,642,12/05/2004,07:17:48
398,1013,12/05/2004,07:18:04
448,244,12/05/2004,07:18:28
323,642,12/05/2004,07:18:39
314,966,12/05/2004,07:18:44
686,74,12/05/2004,07:19:24
840,346,12/05/2004,07:19:34
840,448,12/05/2004,07:19:44
840,317,12/05/2004,07:19:54
642,479,12/05/2004,07:19:54
605,272,12/05/2004,07:19:55
418,1000,12/05/2004,07:20:29
642,323,12/05/2004,07:20:29
314,479,12/05/2004,07:20:29
768,483,12/05/2004,07:20:41
372,407,12/05/2004,07:22:16
372,407,12/05/2004,07:22:35
323,642,12/05/2004,07:22:52
314,131,12/05/2004,07:23:17
966,314,12/05/2004,07:23:21
68,783,12/05/2004,07:24:15
590,840,12/05/2004,07:25:06
418,580,12/05/2004,07:25:07
561,557,12/05/2004,07:25:22
314,479,12/05/2004,07:25:33
407,378,12/05/2004,07:25:33
323,642,12/05/2004,07:25:45
758,834,12/05/2004,07:26:07
407,372,12/05/2004,07:26:35
590,835,12/05/2004,07:27:32
314,966,12/05/2004,07:27:32
323,834,12/05/2004,07:28:19
372,595,12/05/2004,07:28:33
372,407,12/05/2004,07:28:41
834,758,12/05/2004,07:29:25
557,323,12/05/2004,07:29:36
131,314,12/05/2004,07:30:02
303,298,12/05/2004,07:32:35
567,713,12/05/2004,07:32:35
835,590,12/05/2004,07:32:41
407,372,12/05/2004,07:32:59
479,314,12/05/2004,07:33:02
73,63,12/05/2004,07:33:22
314,372,12/05/2004,07:33:22
681,758,12/05/2004,07:33:22
567,47,12/05/2004,07:34:11
640,642,12/05/2004,07:34:19
67,63,12/05/2004,07:34:35
851,679,12/05/2004,07:34:38
323,834,12/05/2004,07:34:47
314,479,12/05/2004,07:34:57
73,596,12/05/2004,07:35:04
6,686,12/05/2004,07:35:23
561,557,12/05/2004,07:35:49
814,297,12/05/2004,07:36:18
314,131,12/05/2004,07:36:34
323,642,12/05/2004,07:36:51
714,928,12/05/2004,07:37:14
73,596,12/05/2004,07:37:14
323,557,12/05/2004,07:37:59
851,679,12/05/2004,07:38:10
63,73,12/05/2004,07:39:00
831,372,12/05/2004,07:39:03
831,1004,12/05/2004,07:39:26
901,41,12/05/2004,07:39:29
378,407,12/05/2004,07:40:00
378,644,12/05/2004,07:40:56
590,835,12/05/2004,07:41:51
758,681,12/05/2004,07:42:56
681,758,12/05/2004,07:43:14
758,834,12/05/2004,07:43:14
212,555,12/05/2004,07:43:21
758,681,12/05/2004,07:43:21
1004,831,12/05/2004,07:43:43
901,915,12/05/2004,07:44:34
561,557,12/05/2004,07:45:17
642,640,12/05/2004,07:45:35
644,378,12/05/2004,07:45:38
831,1004,12/05/2004,07:45:48
681,758,12/05/2004,07:46:36
418,966,12/05/2004,07:46:37
233,193,12/05/2004,07:46:41
314,479,12/05/2004,07:47:09
834,758,12/05/2004,07:47:14
652,265,12/05/2004,07:47:21
567,823,12/05/2004,07:47:28
323,834,12/05/2004,07:47:40
314,131,12/05/2004,07:47:53
378,644,12/05/2004,07:48:06
567,823,12/05/2004,07:48:06
323,642,12/05/2004,07:49:52
567,823,12/05/2004,07:50:04
567,823,12/05/2004,07:50:08
1004,831,12/05/2004,07:50:23
687,586,12/05/2004,07:51:16
687,463,12/05/2004,07:51:34
297,814,12/05/2004,07:51:43
831,1004,12/05/2004,07:51:50
652,954,12/05/2004,07:52:09
557,323,12/05/2004,07:52:40
652,324,12/05/2004,07:53:10
1004,831,12/05/2004,07:53:23
193,233,12/05/2004,07:54:04
1004,831,12/05/2004,07:54:37
588,953,12/05/2004,07:54:39
323,557,12/05/2004,07:54:43
9,8,12/05/2004,07:54:48
831,1004,12/05/2004,07:55:46
557,561,12/05/2004,07:55:58
652,215,12/05/2004,07:56:22
337,840,12/05/2004,07:56:24
1004,831,12/05/2004,07:57:01
337,297,12/05/2004,07:57:28
617,462,12/05/2004,07:57:41
629,713,12/05/2004,07:58:01
297,337,12/05/2004,07:58:28
831,1004,12/05/2004,07:58:28
652,190,12/05/2004,07:58:48
1014,1,12/05/2004,07:59:12
323,834,12/05/2004,07:59:38
263,642,12/05/2004,07:59:47
1004,831,12/05/2004,08:00:02
323,642,12/05/2004,08:00:05
9,8,12/05/2004,08:00:05
9,788,12/05/2004,08:00:28
652,761,12/05/2004,08:00:53
1004,687,12/05/2004,08:01:22
9,711,12/05/2004,08:01:35
642,263,12/05/2004,08:01:59
323,557,12/05/2004,08:02:29
41,901,12/05/2004,08:02:36
337,297,12/05/2004,08:02:45
652,35,12/05/2004,08:03:17
617,73,12/05/2004,08:04:00
144,121,12/05/2004,08:04:26
758,834,12/05/2004,08:04:49
652,1015,12/05/2004,08:04:55
758,681,12/05/2004,08:05:02
263,391,12/05/2004,08:05:10
652,1016,12/05/2004,08:05:47
307,317,12/05/2004,08:06:00
144,189,12/05/2004,08:06:31
681,758,12/05/2004,08:06:41
652,115,12/05/2004,08:06:46
297,337,12/05/2004,08:08:38
297,337,12/05/2004,08:08:42
400,396,12/05/2004,08:08:50
400,973,12/05/2004,08:10:22
323,642,12/05/2004,08:10:35
144,142,12/05/2004,08:11:24
337,297,12/05/2004,08:11:37
840,590,12/05/2004,08:11:39
418,711,12/05/2004,08:11:55
479,27,12/05/2004,08:12:33
400,447,12/05/2004,08:12:37
391,263,12/05/2004,08:13:23
297,337,12/05/2004,08:13:35
770,484,12/05/2004,08:13:47
27,479,12/05/2004,08:15:17
144,515,12/05/2004,08:15:18
9,8,12/05/2004,08:15:18
9,711,12/05/2004,08:15:30
144,1017,12/05/2004,08:16:37
144,1004,12/05/2004,08:17:41
263,391,12/05/2004,08:18:09
721,781,12/05/2004,08:18:33
144,1018,12/05/2004,08:18:34
1019,439,12/05/2004,08:18:43
667,686,12/05/2004,08:19:14
716,429,12/05/2004,08:19:38
603,814,12/05/2004,08:19:51
716,429,12/05/2004,08:19:55
871,721,12/05/2004,08:20:08
323,642,12/05/2004,08:20:28
998,783,12/05/2004,08:21:10
1019,439,12/05/2004,08:21:20
1019,439,12/05/2004,08:21:29
323,834,12/05/2004,08:21:47
1019,588,12/05/2004,08:22:36
323,557,12/05/2004,08:22:48
144,1004,12/05/2004,08:23:01
1019,588,12/05/2004,08:23:07
758,681,12/05/2004,08:23:09
144,1017,12/05/2004,08:24:08
667,840,12/05/2004,08:26:40
1004,144,12/05/2004,08:26:59
73,63,12/05/2004,08:27:11
323,642,12/05/2004,08:27:12
1019,676,12/05/2004,08:27:30
667,391,12/05/2004,08:27:44
323,642,12/05/2004,08:28:34
1017,144,12/05/2004,08:28:58
143,681,12/05/2004,08:29:55
9,318,12/05/2004,08:30:08
1014,1020,12/05/2004,08:30:33
721,782,12/05/2004,08:30:33
323,643,12/05/2004,08:30:57
721,777,12/05/2004,08:30:57
143,6,12/05/2004,08:31:09
783,998,12/05/2004,08:31:13
783,68,12/05/2004,08:31:22
1019,402,12/05/2004,08:31:34
9,212,12/05/2004,08:31:35
479,27,12/05/2004,08:31:45
716,840,12/05/2004,08:32:20
871,721,12/05/2004,08:32:23
323,400,12/05/2004,08:32:37
563,239,12/05/2004,08:32:37
603,375,12/05/2004,08:32:37
9,711,12/05/2004,08:33:15
9,8,12/05/2004,08:33:24
871,765,12/05/2004,08:33:28
928,714,12/05/2004,08:34:07
1004,194,12/05/2004,08:34:25
840,667,12/05/2004,08:34:36
323,642,12/05/2004,08:34:38
27,479,12/05/2004,08:34:44
144,1004,12/05/2004,08:34:47
563,97,12/05/2004,08:34:47
840,716,12/05/2004,08:35:19
68,783,12/05/2004,08:35:35
249,44,12/05/2004,08:36:34
176,1021,12/05/2004,08:36:52
479,27,12/05/2004,08:37:07
323,373,12/05/2004,08:37:15
928,652,12/05/2004,08:37:40
144,1022,12/05/2004,08:38:40
27,479,12/05/2004,08:39:53
212,439,12/05/2004,08:40:22
212,439,12/05/2004,08:40:22
716,840,12/05/2004,08:41:01
834,144,12/05/2004,08:42:45
73,617,12/05/2004,08:43:43
555,1019,12/05/2004,08:44:48
1019,555,12/05/2004,08:44:48
586,687,12/05/2004,08:44:48
144,834,12/05/2004,08:45:24
871,391,12/05/2004,08:46:41
339,463,12/05/2004,08:48:52
771,988,12/05/2004,08:49:19
448,840,12/05/2004,08:49:19
942,454,12/05/2004,08:49:19
323,642,12/05/2004,08:49:19
492,835,12/05/2004,08:50:15
95,63,12/05/2004,08:50:33
1004,437,12/05/2004,08:51:39
988,771,12/05/2004,08:51:51
181,495,12/05/2004,08:53:17
481,992,12/05/2004,08:54:07
181,454,12/05/2004,08:54:14
144,479,12/05/2004,08:54:30
181,766,12/05/2004,08:55:11
679,310,12/05/2004,08:57:15
479,144,12/05/2004,08:57:33
323,373,12/05/2004,08:57:56
95,712,12/05/2004,08:57:57
144,1023,12/05/2004,09:00:24
181,765,12/05/2004,09:00:31
992,481,12/05/2004,09:01:02
787,720,12/05/2004,09:01:09
501,768,12/05/2004,09:03:18
189,144,12/05/2004,09:04:07
714,928,12/05/2004,09:05:10
771,988,12/05/2004,09:05:19
144,479,12/05/2004,09:05:40
204,418,12/05/2004,09:06:48
204,298,12/05/2004,09:07:42
105,599,12/05/2004,09:07:44
373,1023,12/05/2004,09:07:57
1018,561,12/05/2004,09:08:46
418,1024,12/05/2004,09:10:09
1018,53,12/05/2004,09:10:24
1018,53,12/05/2004,09:10:33
835,492,12/05/2004,09:12:46
144,996,12/05/2004,09:16:48
539,765,12/05/2004,09:18:10
988,771,12/05/2004,09:19:06
103,988,12/05/2004,09:20:29
442,635,12/05/2004,09:22:10
103,798,12/05/2004,09:22:29
483,768,12/05/2004,09:23:03
103,144,12/05/2004,09:25:29
998,783,12/05/2004,09:26:40
144,103,12/05/2004,09:26:50
783,68,12/05/2004,09:26:59
783,998,12/05/2004,09:27:56
548,913,12/05/2004,09:30:04
68,783,12/05/2004,09:30:30
783,68,12/05/2004,09:31:39
874,498,12/05/2004,09:32:06
874,254,12/05/2004,09:32:20
103,975,12/05/2004,09:32:24
144,975,12/05/2004,09:33:09
599,105,12/05/2004,09:33:14
686,6,12/05/2004,09:33:43
103,819,12/05/2004,09:33:49
68,783,12/05/2004,09:34:11
542,460,12/05/2004,09:34:23
542,504,12/05/2004,09:34:41
686,667,12/05/2004,09:35:22
542,598,12/05/2004,09:36:27
1003,1000,12/05/2004,09:38:01
783,68,12/05/2004,09:38:25
481,992,12/05/2004,09:39:57
212,211,12/05/2004,09:41:15
481,27,12/05/2004,09:42:17
482,1005,12/05/2004,09:42:23
687,1004,12/05/2004,09:42:34
1004,687,12/05/2004,09:43:18
27,481,12/05/2004,09:43:51
928,714,12/05/2004,09:43:51
642,1024,12/05/2004,09:48:21
881,999,12/05/2004,09:48:35
68,783,12/05/2004,09:50:08
933,783,12/05/2004,09:50:36
523,549,12/05/2004,09:51:34
969,949,12/05/2004,09:53:20
174,260,12/05/2004,09:54:53
252,783,12/05/2004,09:54:53
1005,482,12/05/2004,09:54:55
712,95,12/05/2004,09:56:45
252,391,12/05/2004,09:57:10
481,27,12/05/2004,09:58:10
1023,373,12/05/2004,09:58:39
252,831,12/05/2004,10:00:24
783,68,12/05/2004,10:00:44
783,933,12/05/2004,10:02:12
481,988,12/05/2004,10:02:15
783,252,12/05/2004,10:02:53
252,783,12/05/2004,10:04:53
212,339,12/05/2004,10:09:01
794,27,12/05/2004,10:10:36
68,783,12/05/2004,10:11:28
252,765,12/05/2004,10:12:25
969,771,12/05/2004,10:12:28
481,783,12/05/2004,10:12:36
481,561,12/05/2004,10:15:20
252,297,12/05/2004,10:16:44
325,318,12/05/2004,10:19:20
783,252,12/05/2004,10:22:38
783,68,12/05/2004,10:22:50
68,783,12/05/2004,10:23:44
783,481,12/05/2004,10:23:45
481,783,12/05/2004,10:25:00
204,498,12/05/2004,10:25:20
975,539,12/05/2004,10:25:23
174,260,12/05/2004,10:25:23
388,1019,12/05/2004,10:25:25
388,1019,12/05/2004,10:25:36
783,68,12/05/2004,10:25:38
388,1019,12/05/2004,10:25:46
388,1019,12/05/2004,10:25:51
783,481,12/05/2004,10:26:02
975,481,12/05/2004,10:26:38
481,783,12/05/2004,10:26:39
204,498,12/05/2004,10:27:06
795,1025,12/05/2004,10:28:28
252,783,12/05/2004,10:29:22
68,783,12/05/2004,10:29:50
783,481,12/05/2004,10:30:09
481,815,12/05/2004,10:30:20
975,481,12/05/2004,10:30:27
783,252,12/05/2004,10:30:55
481,783,12/05/2004,10:31:05
783,68,12/05/2004,10:31:08
481,975,12/05/2004,10:31:33
68,783,12/05/2004,10:31:47
252,783,12/05/2004,10:32:40
975,481,12/05/2004,10:33:58
481,975,12/05/2004,10:35:05
783,481,12/05/2004,10:35:06
783,68,12/05/2004,10:35:30
783,252,12/05/2004,10:35:45
42,726,12/05/2004,10:36:14
425,765,12/05/2004,10:36:28
42,163,12/05/2004,10:37:09
704,1026,12/05/2004,10:39:00
1025,795,12/05/2004,10:41:30
498,831,12/05/2004,10:41:42
68,783,12/05/2004,10:42:56
252,783,12/05/2004,10:43:57
783,68,12/05/2004,10:46:44
68,783,12/05/2004,10:48:07
504,542,12/05/2004,10:48:47
783,252,12/05/2004,10:50:20
252,687,12/05/2004,10:50:21
252,783,12/05/2004,10:50:39
68,391,12/05/2004,10:54:34
783,68,12/05/2004,10:54:37
68,783,12/05/2004,10:55:18
783,1025,12/05/2004,10:55:56
338,454,12/05/2004,10:59:57
933,783,12/05/2004,11:00:16
998,783,12/05/2004,11:00:38
783,68,12/05/2004,11:01:06
783,933,12/05/2004,11:03:06
683,48,12/05/2004,11:04:50
68,783,12/05/2004,11:05:29
783,998,12/05/2004,11:06:03
783,68,12/05/2004,11:06:35
68,783,12/05/2004,11:08:04
998,783,12/05/2004,11:11:02
933,783,12/05/2004,11:14:00
933,765,12/05/2004,11:19:23
84,765,12/05/2004,11:25:17
84,391,12/05/2004,11:36:18
84,1000,12/05/2004,11:41:09
84,638,12/05/2004,11:49:08
84,639,12/05/2004,11:52:54
250,513,12/05/2004,11:59:52
979,978,12/05/2004,12:00:56
105,599,12/05/2004,12:04:36
105,1021,12/05/2004,12:07:01
105,1027,12/05/2004,12:14:45
834,144,12/05/2004,13:39:54
244,586,12/05/2004,13:51:27
244,448,12/05/2004,13:59:11
244,142,12/05/2004,14:04:56
949,969,12/05/2004,14:31:09
964,212,12/05/2004,14:51:19
26,1014,12/05/2004,15:30:10
26,462,12/05/2004,15:32:13
851,679,12/05/2004,15:57:45
851,1014,12/05/2004,15:59:30
244,142,12/05/2004,15:59:38
851,302,12/05/2004,16:02:53
777,721,12/05/2004,16:09:11
462,26,12/05/2004,16:12:13
638,105,12/05/2004,16:28:13
638,103,12/05/2004,16:28:32
966,318,12/05/2004,16:30:14
26,462,12/05/2004,16:32:03
342,638,12/05/2004,16:32:15
638,1001,12/05/2004,16:32:40
638,939,12/05/2004,16:35:29
308,1026,12/05/2004,16:39:49
638,996,12/05/2004,16:40:10
638,342,12/05/2004,16:43:53
342,638,12/05/2004,16:44:27
638,342,12/05/2004,16:45:09
1,1014,12/05/2004,16:47:24
997,142,12/05/2004,16:54:59
509,454,12/05/2004,17:09:22
339,212,12/05/2004,17:09:56
212,439,12/05/2004,17:14:28
966,617,12/05/2004,17:15:42
509,140,12/05/2004,17:19:32
509,236,12/05/2004,17:20:51
509,236,12/05/2004,17:22:01
509,260,12/05/2004,17:22:49
509,364,12/05/2004,17:23:20
539,975,12/05/2004,17:24:43
509,364,12/05/2004,17:25:05
991,286,12/05/2004,17:25:59
209,583,12/05/2004,17:32:44
447,400,12/05/2004,17:35:07
391,263,12/05/2004,17:39:29
391,667,12/05/2004,17:39:35
391,252,12/05/2004,17:40:41
391,68,12/05/2004,17:41:08
391,84,12/05/2004,17:41:25
999,297,12/05/2004,17:43:17
509,513,12/05/2004,17:47:04
509,707,12/05/2004,17:49:41
431,975,12/05/2004,17:59:48
431,617,12/05/2004,18:02:41
777,1021,12/05/2004,18:04:35
27,481,12/05/2004,18:05:04
27,794,12/05/2004,18:05:58
297,252,12/05/2004,18:06:00
260,950,12/05/2004,18:06:38
297,999,12/05/2004,18:06:49
617,681,12/05/2004,18:07:19
834,758,12/05/2004,18:07:36
617,103,12/05/2004,18:08:22
260,949,12/05/2004,18:09:04
926,73,12/05/2004,18:10:05
1000,418,12/05/2004,18:10:21
1000,84,12/05/2004,18:11:22
260,174,12/05/2004,18:11:40
1000,8,12/05/2004,18:12:31
260,509,12/05/2004,18:12:31
1028,260,12/05/2004,18:13:33
617,966,12/05/2004,18:14:29
926,557,12/05/2004,18:15:06
462,992,12/05/2004,18:17:57
771,969,12/05/2004,18:18:15
779,581,12/05/2004,18:20:30
103,638,12/05/2004,18:20:38
779,249,12/05/2004,18:20:39
431,617,12/05/2004,18:21:18
8,1000,12/05/2004,18:26:30
926,992,12/05/2004,18:27:02
454,942,12/05/2004,18:29:09
992,926,12/05/2004,18:29:52
454,338,12/05/2004,18:30:00
454,181,12/05/2004,18:30:32
992,454,12/05/2004,18:30:51
1000,8,12/05/2004,18:31:53
871,1026,12/05/2004,18:32:45
454,992,12/05/2004,18:32:54
992,454,12/05/2004,18:34:30
617,74,12/05/2004,18:37:55
679,817,12/05/2004,18:42:18
676,1019,12/05/2004,18:46:14
617,704,12/05/2004,18:47:44
866,203,12/05/2004,18:47:48
1014,26,12/05/2004,18:48:44
771,992,12/05/2004,18:49:40
617,431,12/05/2004,18:50:11
817,679,12/05/2004,18:50:13
143,201,12/05/2004,18:50:37
143,966,12/05/2004,18:50:55
431,617,12/05/2004,18:51:29
617,431,12/05/2004,18:54:15
314,228,12/05/2004,19:00:33
1014,132,12/05/2004,19:01:25
163,42,12/05/2004,19:04:44
314,992,12/05/2004,19:05:41
871,988,12/05/2004,19:07:07
63,73,12/05/2004,19:09:36
63,95,12/05/2004,19:10:40
513,250,12/05/2004,19:12:03
204,498,12/05/2004,19:15:22
761,652,12/05/2004,19:16:46
599,998,12/05/2004,19:16:47
26,1014,12/05/2004,19:18:09
402,1019,12/05/2004,19:19:06
679,817,12/05/2004,19:19:32
439,1019,12/05/2004,19:22:38
590,587,12/05/2004,19:24:21
439,212,12/05/2004,19:24:30
559,97,12/05/2004,19:33:22
592,1014,12/05/2004,19:34:15
966,617,12/05/2004,19:34:55
132,1014,12/05/2004,19:35:15
1014,132,12/05/2004,19:36:19
42,163,12/05/2004,19:40:15
592,74,12/05/2004,19:40:25
163,42,12/05/2004,19:44:59
132,1014,12/05/2004,19:47:20
408,254,12/05/2004,19:47:21
425,765,12/05/2004,19:47:53
437,1004,12/05/2004,19:53:02
281,561,12/05/2004,19:53:42
27,42,12/05/2004,19:54:25
42,325,12/05/2004,19:58:09
254,874,12/05/2004,19:59:59
1,1014,12/05/2004,20:00:35
254,408,12/05/2004,20:02:19
252,297,12/05/2004,20:02:19
800,740,12/05/2004,20:03:41
460,542,12/05/2004,20:04:26
995,318,12/05/2004,20:06:25
595,372,12/05/2004,20:18:28
595,41,12/05/2004,20:19:02
595,372,12/05/2004,20:19:39
1014,1,12/05/2004,20:22:21
1014,132,12/05/2004,20:22:50
1014,592,12/05/2004,20:23:21
595,624,12/05/2004,20:23:38
67,281,12/05/2004,20:28:42
400,866,12/05/2004,20:32:12
400,601,12/05/2004,20:32:30
30,162,12/05/2004,20:32:44
68,391,12/05/2004,20:35:48
495,498,12/05/2004,20:36:30
400,798,12/05/2004,20:37:39
495,181,12/05/2004,20:38:53
765,871,12/05/2004,20:39:00
400,543,12/05/2004,20:39:02
765,181,12/05/2004,20:39:23
765,252,12/05/2004,20:39:55
765,425,12/05/2004,20:40:49
68,783,12/05/2004,20:41:13
400,286,12/05/2004,20:42:03
765,933,12/05/2004,20:42:09
765,84,12/05/2004,20:42:24
765,425,12/05/2004,20:43:09
495,498,12/05/2004,20:45:29
252,765,12/05/2004,20:46:35
400,504,12/05/2004,20:46:51
551,992,12/05/2004,20:47:21
400,592,12/05/2004,20:48:30
679,30,12/05/2004,20:49:09
783,68,12/05/2004,20:50:05
400,402,12/05/2004,20:50:23
586,1029,12/05/2004,20:52:06
765,252,12/05/2004,20:57:08
679,404,12/05/2004,20:57:38
400,463,12/05/2004,21:00:07
68,783,12/05/2004,21:01:24
400,428,12/05/2004,21:01:58
667,686,12/05/2004,21:02:33
667,840,12/05/2004,21:03:11
667,391,12/05/2004,21:04:28
204,42,12/05/2004,21:05:31
998,599,12/05/2004,21:05:55
871,765,12/05/2004,21:05:56
400,428,12/05/2004,21:06:11
915,901,12/05/2004,21:06:23
667,204,12/05/2004,21:07:04
783,68,12/05/2004,21:07:23
204,667,12/05/2004,21:08:00
400,314,12/05/2004,21:08:12
667,389,12/05/2004,21:08:25
204,777,12/05/2004,21:08:34
68,783,12/05/2004,21:10:07
252,765,12/05/2004,21:11:02
337,297,12/05/2004,21:11:18
400,323,12/05/2004,21:12:02
697,645,12/05/2004,21:13:40
498,495,12/05/2004,21:13:53
498,495,12/05/2004,21:14:15
599,998,12/05/2004,21:14:19
598,542,12/05/2004,21:14:46
400,173,12/05/2004,21:15:42
400,173,12/05/2004,21:16:02
667,204,12/05/2004,21:16:22
463,1004,12/05/2004,21:22:52
398,313,12/05/2004,21:23:35
463,469,12/05/2004,21:23:56
463,687,12/05/2004,21:24:38
73,63,12/05/2004,21:25:30
966,697,12/05/2004,21:26:18
463,400,12/05/2004,21:26:56
36,770,12/05/2004,21:27:08
495,498,12/05/2004,21:29:02
463,339,12/05/2004,21:29:03
372,595,12/05/2004,21:33:25
1030,620,12/05/2004,21:34:50
127,63,12/05/2004,21:35:29
1030,620,12/05/2004,21:35:29
468,277,12/05/2004,21:37:21
714,928,12/05/2004,21:38:43
250,204,12/05/2004,21:39:15
495,498,12/05/2004,21:39:43
873,144,12/05/2004,21:40:52
998,599,12/05/2004,21:45:56
212,388,12/05/2004,21:46:50
212,590,12/05/2004,21:47:09
468,475,12/05/2004,21:50:28
212,439,12/05/2004,21:51:04
697,966,12/05/2004,21:53:40
622,592,12/05/2004,21:55:47
622,638,12/05/2004,21:57:32
250,8,12/05/2004,21:59:19
204,667,12/05/2004,21:59:36
599,998,12/05/2004,22:01:48
250,502,12/05/2004,22:01:57
475,468,12/05/2004,22:03:06
765,871,12/05/2004,22:05:05
542,460,12/05/2004,22:07:03
143,163,12/05/2004,22:07:10
250,475,12/05/2004,22:15:08
949,260,12/05/2004,22:18:25
8,1000,12/05/2004,22:19:26
686,667,12/05/2004,22:19:47
8,250,12/05/2004,22:19:59
250,943,12/05/2004,22:21:39
242,389,12/05/2004,22:24:29
595,372,12/05/2004,22:25:44
595,372,12/05/2004,22:26:16
639,509,12/05/2004,22:26:22
639,84,12/05/2004,22:26:37
639,590,12/05/2004,22:27:30
639,388,12/05/2004,22:28:21
588,1019,12/05/2004,22:31:32
588,250,12/05/2004,22:32:30
475,250,12/05/2004,22:32:42
926,992,12/05/2004,22:33:13
588,250,12/05/2004,22:35:45
250,475,12/05/2004,22:35:46
386,422,12/05/2004,22:36:33
475,250,12/05/2004,22:36:51
250,475,12/05/2004,22:38:03
308,626,12/05/2004,22:38:22
250,8,12/05/2004,22:39:09
555,992,12/05/2004,22:39:16
308,1004,12/05/2004,22:43:04
475,250,12/05/2004,22:44:26
250,475,12/05/2004,22:47:38
8,250,12/05/2004,22:55:21
992,368,12/05/2004,22:56:18
308,60,12/05/2004,22:56:36
308,373,12/05/2004,22:56:54
454,992,12/05/2004,22:57:16
308,373,12/05/2004,22:58:09
992,454,12/05/2004,22:58:14
373,308,12/05/2004,23:00:16
308,373,12/05/2004,23:00:50
368,992,12/05/2004,23:01:21
57,596,12/05/2004,23:01:47
679,317,12/05/2004,23:02:00
454,992,12/05/2004,23:02:35
60,308,12/05/2004,23:03:01
60,308,12/05/2004,23:03:14
373,308,12/05/2004,23:03:25
992,368,12/05/2004,23:03:53
626,308,12/05/2004,23:05:32
992,373,12/05/2004,23:06:49
161,30,12/05/2004,23:07:12
373,992,12/05/2004,23:07:41
60,679,12/05/2004,23:07:46
373,308,12/05/2004,23:07:58
388,639,12/05/2004,23:08:09
60,679,12/05/2004,23:08:32
992,373,12/05/2004,23:08:39
60,679,12/05/2004,23:08:41
388,212,12/05/2004,23:08:41
67,63,12/05/2004,23:10:43
1004,639,12/05/2004,23:11:17
373,992,12/05/2004,23:12:02
368,992,12/05/2004,23:12:15
308,783,12/05/2004,23:12:56
992,373,12/05/2004,23:13:09
308,373,12/05/2004,23:13:18
468,475,12/05/2004,23:13:22
308,373,12/05/2004,23:13:27
639,388,12/05/2004,23:13:37
308,626,12/05/2004,23:13:44
308,60,12/05/2004,23:14:08
992,368,12/05/2004,23:14:17
992,555,12/05/2004,23:15:07
418,1000,12/05/2004,23:15:07
373,992,12/05/2004,23:15:33
373,308,12/05/2004,23:15:58
373,308,12/05/2004,23:16:20
639,1004,12/05/2004,23:16:21
60,308,12/05/2004,23:16:27
1019,388,12/05/2004,23:17:25
388,639,12/05/2004,23:17:56
626,308,12/05/2004,23:18:24
388,1019,12/05/2004,23:19:04
174,260,12/05/2004,23:19:42
942,654,12/05/2004,23:20:18
48,683,12/05/2004,23:20:52
583,209,12/05/2004,23:22:20
561,281,12/05/2004,23:22:46
174,260,12/05/2004,23:23:09
933,765,12/05/2004,23:24:07
939,638,12/05/2004,23:26:15
871,765,12/05/2004,23:27:32
368,992,12/05/2004,23:27:54
1004,639,12/05/2004,23:28:34
679,60,12/05/2004,23:34:54
339,463,12/05/2004,23:35:19
986,652,12/05/2004,23:37:41
1031,831,12/05/2004,23:37:50
986,48,12/05/2004,23:38:11
986,418,12/05/2004,23:38:26
986,48,12/05/2004,23:38:45
1031,707,12/05/2004,23:39:36
1031,707,12/05/2004,23:40:34
